gamma_s,gamma_h,sensitivity,ppv,fmeasure
0.9696969696969697,0.0,0.35,0.39622641509433965,0.3716814159292035
0.9696969696969697,0.9696969696969697,0.3,0.6428571428571429,0.4090909090909091
0.9696969696969697,0.9411764705882353,0.35,0.65625,0.4565217391304347
0.9696969696969697,0.8888888888888888,0.35,0.6176470588235294,0.4468085106382979
0.9696969696969697,0.8,0.35,0.5526315789473685,0.4285714285714286
0.9696969696969697,0.6666666666666666,0.35,0.5121951219512195,0.4158415841584158
0.9411764705882353,0.8,0.35,0.5526315789473685,0.4285714285714286
0.9411764705882353,0.0,0.35,0.19811320754716982,0.2530120481927711
0.9411764705882353,0.9696969696969697,0.3,0.6428571428571429,0.4090909090909091
0.9411764705882353,0.8888888888888888,0.35,0.6176470588235294,0.4468085106382979
0.9411764705882353,0.9411764705882353,0.35,0.65625,0.4565217391304347
0.9411764705882353,0.6666666666666666,0.35,0.5121951219512195,0.4158415841584158
0.8888888888888888,0.0,0.35,0.39622641509433965,0.3716814159292035
0.8888888888888888,0.8,0.35,0.5526315789473685,0.4285714285714286
0.8888888888888888,0.9696969696969697,0.3,0.6428571428571429,0.4090909090909091
0.8888888888888888,0.9411764705882353,0.35,0.65625,0.4565217391304347
0.8888888888888888,0.8888888888888888,0.35,0.6176470588235294,0.4468085106382979
0.8888888888888888,0.6666666666666666,0.35,0.5121951219512195,0.4158415841584158
0.8,0.8,0.36666666666666664,0.6111111111111112,0.45833333333333326
0.8,0.0,0.38333333333333336,0.46,0.41818181818181815
0.8,0.9696969696969697,0.31666666666666665,0.6333333333333333,0.4222222222222222
0.8,0.9411764705882353,0.36666666666666664,0.6666666666666666,0.47311827956989244
0.8,0.8888888888888888,0.38333333333333336,0.6764705882352942,0.4893617021276596
0.8,0.6666666666666666,0.38333333333333336,0.575,0.4600000000000001
0.6666666666666666,0.8,0.6,0.75,0.6666666666666665
0.6666666666666666,0.0,0.6166666666666667,0.6379310344827587,0.6271186440677966
0.6666666666666666,0.9696969696969697,0.6,0.8571428571428571,0.7058823529411764
0.6666666666666666,0.9411764705882353,0.6333333333333333,0.8260869565217391,0.7169811320754716
0.6666666666666666,0.8888888888888888,0.6166666666666667,0.7872340425531915,0.691588785046729
0.6666666666666666,0.6666666666666666,0.6166666666666667,0.74,0.6727272727272727
0.0,0.0,0.0,NaN,NaN
0.0,0.8,0.9,0.6923076923076923,0.7826086956521738
0.0,0.9696969696969697,0.8666666666666667,0.6666666666666666,0.7536231884057971
0.0,0.9411764705882353,0.9,0.6923076923076923,0.7826086956521738
0.0,0.8888888888888888,0.9,0.6923076923076923,0.7826086956521738
0.0,0.6666666666666666,0.9,0.6923076923076923,0.7826086956521738
