filepath,sensitivity,ppv,fmeasure
ibt-6-obt-1-hyb-0.7.fa,0.55,0.634615385,0.589285714
ibt-5-obt-1-hyb-0.7.fa,0.55,0.634615385,0.589285714
ibt-10-obt-1-hyb-0.7.fa,0.55,0.634615385,0.589285714
ibt-2-obt-2-hyb-0.3.fa,0.483333333,0.743589744,0.585858586
ibt-9-obt-3-hyb-0.2.fa,0.533333333,0.64,0.581818182
ibt-8-obt-3-hyb-0.2.fa,0.533333333,0.64,0.581818182
ibt-7-obt-3-hyb-0.2.fa,0.533333333,0.64,0.581818182
ibt-10-obt-3-hyb-0.2.fa,0.533333333,0.64,0.581818182
ibt-4-obt-4-hyb-0.04.fa,0.516666667,0.659574468,0.579439252
ibt-3-obt-4-hyb-0.04.fa,0.516666667,0.659574468,0.579439252
ibt-2-obt-3-hyb-0.1.fa,0.466666667,0.756756757,0.577319588
ibt-2-obt-1-hyb-0.6.fa,0.466666667,0.736842105,0.571428571
ibt-9-obt-2-hyb-0.4.fa,0.533333333,0.615384615,0.571428571
ibt-8-obt-2-hyb-0.4.fa,0.533333333,0.615384615,0.571428571
ibt-7-obt-2-hyb-0.4.fa,0.533333333,0.615384615,0.571428571
ibt-6-obt-2-hyb-0.4.fa,0.533333333,0.615384615,0.571428571
ibt-5-obt-2-hyb-0.4.fa,0.533333333,0.615384615,0.571428571
ibt-10-obt-2-hyb-0.4.fa,0.533333333,0.615384615,0.571428571
ibt-9-obt-4-hyb-0.1.fa,0.516666667,0.632653061,0.568807339
ibt-9-obt-4-hyb-0.08.fa,0.516666667,0.632653061,0.568807339
ibt-9-obt-4-hyb-0.06.fa,0.516666667,0.632653061,0.568807339
ibt-8-obt-4-hyb-0.1.fa,0.516666667,0.632653061,0.568807339
ibt-8-obt-4-hyb-0.08.fa,0.516666667,0.632653061,0.568807339
ibt-8-obt-4-hyb-0.06.fa,0.516666667,0.632653061,0.568807339
ibt-7-obt-4-hyb-0.1.fa,0.516666667,0.632653061,0.568807339
ibt-7-obt-4-hyb-0.08.fa,0.516666667,0.632653061,0.568807339
ibt-7-obt-4-hyb-0.06.fa,0.516666667,0.632653061,0.568807339
ibt-6-obt-3-hyb-0.2.fa,0.516666667,0.632653061,0.568807339
ibt-5-obt-3-hyb-0.2.fa,0.516666667,0.632653061,0.568807339
ibt-10-obt-4-hyb-0.1.fa,0.516666667,0.632653061,0.568807339
ibt-10-obt-4-hyb-0.08.fa,0.516666667,0.632653061,0.568807339
ibt-10-obt-4-hyb-0.06.fa,0.516666667,0.632653061,0.568807339
ibt-9-obt-1-hyb-1.fa,0.533333333,0.603773585,0.566371681
ibt-9-obt-1-hyb-0.9.fa,0.533333333,0.603773585,0.566371681
ibt-9-obt-1-hyb-0.8.fa,0.533333333,0.603773585,0.566371681
ibt-8-obt-1-hyb-1.fa,0.533333333,0.603773585,0.566371681
ibt-8-obt-1-hyb-0.9.fa,0.533333333,0.603773585,0.566371681
ibt-8-obt-1-hyb-0.8.fa,0.533333333,0.603773585,0.566371681
ibt-7-obt-1-hyb-1.fa,0.533333333,0.603773585,0.566371681
ibt-7-obt-1-hyb-0.9.fa,0.533333333,0.603773585,0.566371681
ibt-7-obt-1-hyb-0.8.fa,0.533333333,0.603773585,0.566371681
ibt-6-obt-1-hyb-1.fa,0.533333333,0.603773585,0.566371681
ibt-6-obt-1-hyb-0.9.fa,0.533333333,0.603773585,0.566371681
ibt-6-obt-1-hyb-0.8.fa,0.533333333,0.603773585,0.566371681
ibt-5-obt-1-hyb-1.fa,0.533333333,0.603773585,0.566371681
ibt-5-obt-1-hyb-0.9.fa,0.533333333,0.603773585,0.566371681
ibt-5-obt-1-hyb-0.8.fa,0.533333333,0.603773585,0.566371681
ibt-10-obt-1-hyb-1.fa,0.533333333,0.603773585,0.566371681
ibt-10-obt-1-hyb-0.9.fa,0.533333333,0.603773585,0.566371681
ibt-10-obt-1-hyb-0.8.fa,0.533333333,0.603773585,0.566371681
ibt-9-obt-5-hyb-0.fa,0.516666667,0.62,0.563636364
ibt-9-obt-5-hyb-0.02.fa,0.516666667,0.62,0.563636364
ibt-8-obt-5-hyb-0.fa,0.516666667,0.62,0.563636364
ibt-8-obt-5-hyb-0.02.fa,0.516666667,0.62,0.563636364
ibt-7-obt-5-hyb-0.fa,0.516666667,0.62,0.563636364
ibt-7-obt-5-hyb-0.02.fa,0.516666667,0.62,0.563636364
ibt-4-obt-1-hyb-0.7.fa,0.516666667,0.62,0.563636364
ibt-3-obt-1-hyb-0.7.fa,0.516666667,0.62,0.563636364
ibt-10-obt-5-hyb-0.fa,0.516666667,0.62,0.563636364
ibt-10-obt-5-hyb-0.02.fa,0.516666667,0.62,0.563636364
ibt-2-obt-1-hyb-0.7.fa,0.483333333,0.659090909,0.557692308
ibt-6-obt-4-hyb-0.1.fa,0.5,0.625,0.555555556
ibt-6-obt-4-hyb-0.08.fa,0.5,0.625,0.555555556
ibt-6-obt-4-hyb-0.06.fa,0.5,0.625,0.555555556
ibt-5-obt-4-hyb-0.1.fa,0.5,0.625,0.555555556
ibt-5-obt-4-hyb-0.08.fa,0.5,0.625,0.555555556
ibt-5-obt-4-hyb-0.06.fa,0.5,0.625,0.555555556
ibt-4-obt-3-hyb-0.2.fa,0.5,0.625,0.555555556
ibt-3-obt-3-hyb-0.2.fa,0.5,0.625,0.555555556
ibt-6-obt-5-hyb-0.fa,0.5,0.612244898,0.550458716
ibt-6-obt-5-hyb-0.02.fa,0.5,0.612244898,0.550458716
ibt-5-obt-5-hyb-0.fa,0.5,0.612244898,0.550458716
ibt-5-obt-5-hyb-0.02.fa,0.5,0.612244898,0.550458716
ibt-2-obt-1-hyb-0.2.fa,0.433333333,0.742857143,0.547368421
ibt-9-obt-5-hyb-0.06.fa,0.5,0.6,0.545454545
ibt-9-obt-5-hyb-0.04.fa,0.5,0.6,0.545454545
ibt-8-obt-5-hyb-0.06.fa,0.5,0.6,0.545454545
ibt-8-obt-5-hyb-0.04.fa,0.5,0.6,0.545454545
ibt-7-obt-5-hyb-0.06.fa,0.5,0.6,0.545454545
ibt-7-obt-5-hyb-0.04.fa,0.5,0.6,0.545454545
ibt-4-obt-2-hyb-0.4.fa,0.5,0.6,0.545454545
ibt-3-obt-2-hyb-0.4.fa,0.5,0.6,0.545454545
ibt-10-obt-5-hyb-0.06.fa,0.5,0.6,0.545454545
ibt-10-obt-5-hyb-0.04.fa,0.5,0.6,0.545454545
ibt-4-obt-4-hyb-0.1.fa,0.483333333,0.617021277,0.542056075
ibt-4-obt-4-hyb-0.08.fa,0.483333333,0.617021277,0.542056075
ibt-4-obt-4-hyb-0.06.fa,0.483333333,0.617021277,0.542056075
ibt-3-obt-4-hyb-0.1.fa,0.483333333,0.617021277,0.542056075
ibt-3-obt-4-hyb-0.08.fa,0.483333333,0.617021277,0.542056075
ibt-3-obt-4-hyb-0.06.fa,0.483333333,0.617021277,0.542056075
ibt-4-obt-1-hyb-1.fa,0.5,0.588235294,0.540540541
ibt-4-obt-1-hyb-0.9.fa,0.5,0.588235294,0.540540541
ibt-4-obt-1-hyb-0.8.fa,0.5,0.588235294,0.540540541
ibt-3-obt-1-hyb-1.fa,0.5,0.588235294,0.540540541
ibt-3-obt-1-hyb-0.9.fa,0.5,0.588235294,0.540540541
ibt-3-obt-1-hyb-0.8.fa,0.5,0.588235294,0.540540541
ibt-4-obt-5-hyb-0.fa,0.483333333,0.604166667,0.537037037
ibt-4-obt-5-hyb-0.02.fa,0.483333333,0.604166667,0.537037037
ibt-3-obt-5-hyb-0.fa,0.483333333,0.604166667,0.537037037
ibt-3-obt-5-hyb-0.02.fa,0.483333333,0.604166667,0.537037037
ibt-9-obt-2-hyb-0.5.fa,0.5,0.576923077,0.535714286
ibt-8-obt-2-hyb-0.5.fa,0.5,0.576923077,0.535714286
ibt-7-obt-2-hyb-0.5.fa,0.5,0.576923077,0.535714286
ibt-10-obt-2-hyb-0.5.fa,0.5,0.576923077,0.535714286
ibt-6-obt-5-hyb-0.06.fa,0.483333333,0.591836735,0.532110092
ibt-6-obt-5-hyb-0.04.fa,0.483333333,0.591836735,0.532110092
ibt-5-obt-5-hyb-0.06.fa,0.483333333,0.591836735,0.532110092
ibt-5-obt-5-hyb-0.04.fa,0.483333333,0.591836735,0.532110092
ibt-1-obt-2-hyb-0.1.fa,0.4,0.774193548,0.527472527
ibt-1-obt-2-hyb-0.08.fa,0.4,0.774193548,0.527472527
ibt-1-obt-2-hyb-0.06.fa,0.4,0.774193548,0.527472527
ibt-1-obt-2-hyb-0.04.fa,0.4,0.774193548,0.527472527
ibt-1-obt-1-hyb-0.5.fa,0.4,0.774193548,0.527472527
ibt-6-obt-2-hyb-0.5.fa,0.483333333,0.568627451,0.522522523
ibt-5-obt-2-hyb-0.5.fa,0.483333333,0.568627451,0.522522523
ibt-4-obt-5-hyb-0.06.fa,0.466666667,0.583333333,0.518518519
ibt-4-obt-5-hyb-0.04.fa,0.466666667,0.583333333,0.518518519
