filepath,sensitivity,ppv,fmeasure
ibt-1-obt-3-hyb-0.06.fa,0.4,0.7272727272727273,0.5161290322580645
ibt-1-obt-3-hyb-0.08.fa,0.4,0.7272727272727273,0.5161290322580645
ibt-1-obt-3-hyb-0.1.fa,0.4,0.7272727272727273,0.5161290322580645
ibt-1-obt-3-hyb-0.2.fa,0.3333333333333333,0.5714285714285714,0.4210526315789474
ibt-1-obt-3-hyb-0.3.fa,0.35,0.5121951219512195,0.4158415841584158
ibt-1-obt-3-hyb-0.4.fa,0.35,0.5,0.4117647058823529
ibt-1-obt-3-hyb-0.5.fa,0.3333333333333333,0.45454545454545453,0.3846153846153846
ibt-1-obt-3-hyb-0.6.fa,0.31666666666666665,0.3958333333333333,0.3518518518518519
ibt-1-obt-3-hyb-0.7.fa,0.31666666666666665,0.3958333333333333,0.3518518518518519
ibt-1-obt-3-hyb-0.8.fa,0.3,0.375,0.33333333333333326
ibt-1-obt-3-hyb-0.9.fa,0.3,0.36,0.3272727272727273
ibt-1-obt-3-hyb-0.fa,0.4,0.7272727272727273,0.5161290322580645
ibt-1-obt-3-hyb-1.fa,0.3,0.36,0.3272727272727273
ibt-1-obt-4-hyb-0.02.fa,0.36666666666666664,0.6666666666666666,0.47311827956989244
ibt-1-obt-4-hyb-0.04.fa,0.3333333333333333,0.6060606060606061,0.4301075268817204
ibt-1-obt-4-hyb-0.06.fa,0.35,0.5675675675675675,0.43298969072164945
ibt-1-obt-4-hyb-0.08.fa,0.35,0.5675675675675675,0.43298969072164945
ibt-1-obt-4-hyb-0.1.fa,0.35,0.5675675675675675,0.43298969072164945
ibt-1-obt-4-hyb-0.2.fa,0.35,0.5121951219512195,0.4158415841584158
ibt-1-obt-4-hyb-0.3.fa,0.3333333333333333,0.47619047619047616,0.39215686274509803
ibt-1-obt-4-hyb-0.4.fa,0.3333333333333333,0.43478260869565216,0.3773584905660377
ibt-1-obt-4-hyb-0.5.fa,0.31666666666666665,0.3877551020408163,0.34862385321100914
ibt-1-obt-4-hyb-0.6.fa,0.3,0.3673469387755102,0.3302752293577982
ibt-1-obt-4-hyb-0.7.fa,0.3,0.36,0.3272727272727273
ibt-1-obt-4-hyb-0.8.fa,0.3,0.32727272727272727,0.3130434782608696
ibt-1-obt-4-hyb-0.9.fa,0.3,0.32142857142857145,0.3103448275862069
ibt-1-obt-4-hyb-0.fa,0.36666666666666664,0.6666666666666666,0.47311827956989244
ibt-1-obt-4-hyb-1.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-5-hyb-0.02.fa,0.3333333333333333,0.5405405405405406,0.41237113402061853
ibt-1-obt-5-hyb-0.04.fa,0.3333333333333333,0.5263157894736842,0.4081632653061224
ibt-1-obt-5-hyb-0.06.fa,0.3333333333333333,0.5263157894736842,0.4081632653061224
ibt-1-obt-5-hyb-0.08.fa,0.3333333333333333,0.5128205128205128,0.40404040404040403
ibt-1-obt-5-hyb-0.1.fa,0.31666666666666665,0.4634146341463415,0.3762376237623763
ibt-1-obt-5-hyb-0.2.fa,0.31666666666666665,0.4318181818181818,0.36538461538461536
ibt-1-obt-5-hyb-0.3.fa,0.3333333333333333,0.425531914893617,0.37383177570093457
ibt-1-obt-5-hyb-0.4.fa,0.31666666666666665,0.3877551020408163,0.34862385321100914
ibt-1-obt-5-hyb-0.5.fa,0.3,0.36,0.3272727272727273
ibt-1-obt-5-hyb-0.6.fa,0.3,0.3333333333333333,0.3157894736842105
ibt-1-obt-5-hyb-0.7.fa,0.3,0.32142857142857145,0.3103448275862069
ibt-1-obt-5-hyb-0.8.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-5-hyb-0.9.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-5-hyb-0.fa,0.3333333333333333,0.5405405405405406,0.41237113402061853
ibt-1-obt-5-hyb-1.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-6-hyb-0.02.fa,0.31666666666666665,0.475,0.37999999999999995
ibt-1-obt-6-hyb-0.04.fa,0.31666666666666665,0.475,0.37999999999999995
ibt-1-obt-6-hyb-0.06.fa,0.31666666666666665,0.4523809523809524,0.37254901960784315
ibt-1-obt-6-hyb-0.08.fa,0.31666666666666665,0.4523809523809524,0.37254901960784315
ibt-1-obt-6-hyb-0.1.fa,0.31666666666666665,0.4418604651162791,0.3689320388349514
ibt-1-obt-6-hyb-0.2.fa,0.3333333333333333,0.4444444444444444,0.380952380952381
ibt-1-obt-6-hyb-0.3.fa,0.31666666666666665,0.38,0.34545454545454546
ibt-1-obt-6-hyb-0.4.fa,0.3,0.35294117647058826,0.3243243243243243
ibt-1-obt-6-hyb-0.5.fa,0.3,0.3333333333333333,0.3157894736842105
ibt-1-obt-6-hyb-0.6.fa,0.3,0.32142857142857145,0.3103448275862069
ibt-1-obt-6-hyb-0.7.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-6-hyb-0.8.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-6-hyb-0.9.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-6-hyb-0.fa,0.31666666666666665,0.475,0.37999999999999995
ibt-1-obt-6-hyb-1.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-7-hyb-0.02.fa,0.31666666666666665,0.4523809523809524,0.37254901960784315
ibt-1-obt-7-hyb-0.04.fa,0.31666666666666665,0.4418604651162791,0.3689320388349514
ibt-1-obt-7-hyb-0.06.fa,0.31666666666666665,0.4318181818181818,0.36538461538461536
ibt-1-obt-7-hyb-0.08.fa,0.31666666666666665,0.4222222222222222,0.36190476190476184
ibt-1-obt-7-hyb-0.1.fa,0.31666666666666665,0.4222222222222222,0.36190476190476184
ibt-1-obt-7-hyb-0.2.fa,0.31666666666666665,0.38,0.34545454545454546
ibt-1-obt-7-hyb-0.3.fa,0.31666666666666665,0.37254901960784315,0.34234234234234234
ibt-1-obt-7-hyb-0.4.fa,0.3,0.3333333333333333,0.3157894736842105
ibt-1-obt-7-hyb-0.5.fa,0.3,0.32142857142857145,0.3103448275862069
ibt-1-obt-7-hyb-0.6.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-7-hyb-0.7.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-7-hyb-0.8.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-7-hyb-0.9.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-7-hyb-0.fa,0.31666666666666665,0.4634146341463415,0.3762376237623763
ibt-1-obt-7-hyb-1.fa,0.3,0.3157894736842105,0.3076923076923077
ibt-1-obt-8-hyb-0.02.fa,0.31666666666666665,0.4318181818181818,0.36538461538461536
ibt-1-obt-8-hyb-0.04.fa,0.31666666666666665,0.4222222222222222,0.36190476190476184
ibt-1-obt-8-hyb-0.06.fa,0.31666666666666665,0.4222222222222222,0.36190476190476184
ibt-1-obt-8-hyb-0.08.fa,0.31666666666666665,0.41304347826086957,0.3584905660377358
