0.5,0.5,0.01,0.1,0.857142857143,0.179104477612
0.5,0.5,0.02,0.1,0.857142857143,0.179104477612
0.5,0.5,0.04,0.1,0.857142857143,0.179104477612
0.5,0.5,0.05,0.1,0.857142857143,0.179104477612
0.5,0.5,0.075,0.1,0.857142857143,0.179104477612
0.5,0.5,0.1,0.1,0.857142857143,0.179104477612
0.5,0.5,0.133,0.1,0.857142857143,0.179104477612
0.5,0.5,0.166,0.1,0.857142857143,0.179104477612
0.5,0.5,0.2,0.1,0.857142857143,0.179104477612
0.5,0.5,0.233,0.1,0.857142857143,0.179104477612
0.5,0.5,0.266,0.1,0.857142857143,0.179104477612
0.5,0.5,0.3,0.1,0.857142857143,0.179104477612
0.5,0.5,0.35,0.1,0.857142857143,0.179104477612
0.5,0.5,0.4,0.1,0.857142857143,0.179104477612
0.5,0.5,0.45,0.1,0.857142857143,0.179104477612
0.5,0.5,0.5,0.1,0.857142857143,0.179104477612
0.5,0.5,0.6,0.1,0.857142857143,0.179104477612
0.5,0.5,0.7,0.1,0.857142857143,0.179104477612
0.5,0.5,0.8,0.1,0.857142857143,0.179104477612
0.5,0.5,0.9,0.1,0.857142857143,0.179104477612
0.5,0.5,1.0,0.1,0.857142857143,0.179104477612
0.5,0.5,2.0,0.1,0.857142857143,0.179104477612
0.5,0.5,3.0,0.1,0.857142857143,0.179104477612
0.5,0.5,5.0,0.1,0.857142857143,0.179104477612
0.5,1.0,0.01,0.1,0.857142857143,0.179104477612
0.5,1.0,0.02,0.1,0.857142857143,0.179104477612
0.5,1.0,0.04,0.1,0.857142857143,0.179104477612
0.5,1.0,0.05,0.1,0.857142857143,0.179104477612
0.5,1.0,0.075,0.1,0.857142857143,0.179104477612
0.5,1.0,0.1,0.1,0.857142857143,0.179104477612
0.5,1.0,0.133,0.1,0.857142857143,0.179104477612
0.5,1.0,0.166,0.1,0.857142857143,0.179104477612
0.5,1.0,0.2,0.1,0.857142857143,0.179104477612
0.5,1.0,0.233,0.1,0.857142857143,0.179104477612
0.5,1.0,0.266,0.1,0.857142857143,0.179104477612
0.5,1.0,0.3,0.1,0.857142857143,0.179104477612
0.5,1.0,0.35,0.1,0.857142857143,0.179104477612
0.5,1.0,0.4,0.1,0.857142857143,0.179104477612
0.5,1.0,0.45,0.1,0.857142857143,0.179104477612
0.5,1.0,0.5,0.1,0.857142857143,0.179104477612
0.5,1.0,0.6,0.1,0.857142857143,0.179104477612
0.5,1.0,0.7,0.1,0.857142857143,0.179104477612
0.5,1.0,0.8,0.1,0.857142857143,0.179104477612
0.5,1.0,0.9,0.1,0.857142857143,0.179104477612
0.5,1.0,1.0,0.1,0.857142857143,0.179104477612
0.5,1.0,2.0,0.1,0.857142857143,0.179104477612
0.5,1.0,3.0,0.1,0.857142857143,0.179104477612
0.5,1.0,5.0,0.1,0.857142857143,0.179104477612
1.0,0.5,0.01,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.02,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.04,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.05,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.075,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.1,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.133,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.166,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.2,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.233,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.266,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.3,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.35,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.4,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.45,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.5,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.6,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.7,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.8,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,0.9,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,1.0,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,2.0,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,3.0,0.166666666667,0.526315789474,0.253164556962
1.0,0.5,5.0,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.01,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.02,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.04,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.05,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.075,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.1,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.133,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.166,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.2,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.233,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.266,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.3,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.35,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.4,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.45,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.5,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.6,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.7,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.8,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,0.9,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,1.0,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,2.0,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,3.0,0.166666666667,0.526315789474,0.253164556962
1.0,1.0,5.0,0.166666666667,0.526315789474,0.253164556962
0.5,20.0,0.133,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.166,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.2,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.233,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.266,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.3,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.35,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.4,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.45,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.5,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.6,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.7,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.8,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,0.9,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,1.0,0.266666666667,0.301886792453,0.283185840708
0.5,20.0,2.0,0.266666666667,0.301886792453,0.283185840708
