0.5,20,0.133,0.266666667,0.301886792,0.283185841
0.5,20,0.166,0.266666667,0.301886792,0.283185841
0.5,20,0.2,0.266666667,0.301886792,0.283185841
0.5,20,0.233,0.266666667,0.301886792,0.283185841
0.5,20,0.266,0.266666667,0.301886792,0.283185841
0.5,20,0.3,0.266666667,0.301886792,0.283185841
0.5,20,0.35,0.266666667,0.301886792,0.283185841
0.5,20,0.4,0.266666667,0.301886792,0.283185841
0.5,20,0.45,0.266666667,0.301886792,0.283185841
0.5,20,0.5,0.266666667,0.301886792,0.283185841
0.5,20,0.6,0.266666667,0.301886792,0.283185841
0.5,20,0.7,0.266666667,0.301886792,0.283185841
0.5,20,0.8,0.266666667,0.301886792,0.283185841
0.5,20,0.9,0.266666667,0.301886792,0.283185841
0.5,20,1,0.266666667,0.301886792,0.283185841
0.5,20,2,0.266666667,0.301886792,0.283185841
0.5,20,3,0.266666667,0.301886792,0.283185841
0.5,20,5,0.266666667,0.301886792,0.283185841
1,20,0.166,0.3,0.327272727,0.313043478
1,20,0.2,0.3,0.327272727,0.313043478
1,20,0.233,0.3,0.327272727,0.313043478
1,20,0.266,0.3,0.327272727,0.313043478
1,20,0.3,0.3,0.327272727,0.313043478
1,20,0.35,0.3,0.327272727,0.313043478
1,20,0.4,0.3,0.327272727,0.313043478
1,20,0.45,0.3,0.327272727,0.313043478
1,20,0.5,0.3,0.327272727,0.313043478
1,20,0.6,0.3,0.327272727,0.313043478
1,20,0.7,0.3,0.327272727,0.313043478
1,20,0.8,0.3,0.327272727,0.313043478
1,20,0.9,0.3,0.327272727,0.313043478
1,20,1,0.3,0.327272727,0.313043478
1,20,2,0.3,0.327272727,0.313043478
1,20,3,0.3,0.327272727,0.313043478
1,20,5,0.3,0.327272727,0.313043478
1.5,20,0.133,0.3,0.327272727,0.313043478
1.5,20,0.166,0.3,0.327272727,0.313043478
1.5,20,0.2,0.3,0.327272727,0.313043478
1.5,20,0.233,0.3,0.327272727,0.313043478
1.5,20,0.266,0.3,0.327272727,0.313043478
1.5,20,0.3,0.3,0.327272727,0.313043478
1.5,20,0.35,0.3,0.327272727,0.313043478
1.5,20,0.4,0.3,0.327272727,0.313043478
1.5,20,0.45,0.3,0.327272727,0.313043478
1.5,20,0.5,0.3,0.327272727,0.313043478
1.5,20,0.6,0.3,0.327272727,0.313043478
1.5,20,0.7,0.3,0.327272727,0.313043478
1.5,20,0.8,0.3,0.327272727,0.313043478
1.5,20,0.9,0.3,0.327272727,0.313043478
1.5,20,1,0.3,0.327272727,0.313043478
1.5,20,2,0.3,0.327272727,0.313043478
1.5,20,3,0.3,0.327272727,0.313043478
1.5,20,5,0.3,0.327272727,0.313043478
2,20,0.133,0.3,0.327272727,0.313043478
2,20,0.166,0.3,0.327272727,0.313043478
2,20,0.2,0.3,0.327272727,0.313043478
2,20,0.233,0.3,0.327272727,0.313043478
2,20,0.266,0.3,0.327272727,0.313043478
2,20,0.3,0.3,0.327272727,0.313043478
2,20,0.35,0.3,0.327272727,0.313043478
2,20,0.4,0.3,0.327272727,0.313043478
2,20,0.45,0.3,0.327272727,0.313043478
2,20,0.5,0.3,0.327272727,0.313043478
2,20,0.6,0.3,0.327272727,0.313043478
2,20,0.7,0.3,0.327272727,0.313043478
2,20,0.8,0.3,0.327272727,0.313043478
2,20,0.9,0.3,0.327272727,0.313043478
2,20,1,0.3,0.327272727,0.313043478
2,20,2,0.3,0.327272727,0.313043478
2,20,3,0.3,0.327272727,0.313043478
2,20,5,0.3,0.327272727,0.313043478
2.5,20,0.1,0.3,0.327272727,0.313043478
2.5,20,0.133,0.3,0.327272727,0.313043478
2.5,20,0.166,0.3,0.327272727,0.313043478
2.5,20,0.2,0.3,0.327272727,0.313043478
2.5,20,0.233,0.3,0.327272727,0.313043478
2.5,20,0.266,0.3,0.327272727,0.313043478
2.5,20,0.3,0.3,0.327272727,0.313043478
2.5,20,0.35,0.3,0.327272727,0.313043478
2.5,20,0.4,0.3,0.327272727,0.313043478
2.5,20,0.45,0.3,0.327272727,0.313043478
2.5,20,0.5,0.3,0.327272727,0.313043478
2.5,20,0.6,0.3,0.327272727,0.313043478
2.5,20,0.7,0.3,0.327272727,0.313043478
2.5,20,0.8,0.3,0.327272727,0.313043478
