filepath,sensitivity,ppv,fmeasure
ibt-8-obt-8-hyb-0.04.fa,0.604651163,0.866666667,0.712328767
ibt-8-obt-8-hyb-0.06.fa,0.604651163,0.866666667,0.712328767
ibt-8-obt-8-hyb-0.fa,0.604651163,0.866666667,0.712328767
ibt-8-obt-9-hyb-0.02.fa,0.604651163,0.866666667,0.712328767
ibt-8-obt-9-hyb-0.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-0.5-hyb-1.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-1-hyb-0.7.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-2-hyb-0.5.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-4-hyb-0.02.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-4-hyb-0.04.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-4-hyb-0.06.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-4-hyb-0.08.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-4-hyb-0.1.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-4-hyb-0.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-5-hyb-0.02.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-5-hyb-0.04.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-5-hyb-0.06.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-5-hyb-0.08.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-5-hyb-0.1.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-5-hyb-0.2.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-5-hyb-0.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-6-hyb-0.02.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-6-hyb-0.04.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-6-hyb-0.06.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-6-hyb-0.08.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-6-hyb-0.1.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-6-hyb-0.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-7-hyb-0.02.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-7-hyb-0.04.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-7-hyb-0.06.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-7-hyb-0.08.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-7-hyb-0.1.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-7-hyb-0.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-8-hyb-0.02.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-8-hyb-0.04.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-8-hyb-0.06.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-8-hyb-0.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-9-hyb-0.02.fa,0.604651163,0.866666667,0.712328767
ibt-9-obt-9-hyb-0.fa,0.604651163,0.866666667,0.712328767
ibt-10-obt-1-hyb-0.8.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-1-hyb-0.9.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-10-hyb-0.02.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-10-hyb-0.04.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-10-hyb-0.06.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-10-hyb-0.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-2-hyb-0.6.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-3-hyb-0.4.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-8-hyb-0.08.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-8-hyb-0.1.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-9-hyb-0.04.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-9-hyb-0.06.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-9-hyb-0.08.fa,0.627906977,0.818181818,0.710526316
ibt-10-obt-9-hyb-0.1.fa,0.627906977,0.818181818,0.710526316
ibt-8-obt-4-hyb-0.3.fa,0.604651163,0.838709677,0.702702703
ibt-9-obt-4-hyb-0.3.fa,0.604651163,0.838709677,0.702702703
ibt-10-obt-0.5-hyb-0.4.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-0.5-hyb-0.7.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-0.5-hyb-0.8.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-0.5-hyb-0.9.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-1-hyb-0.3.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-1-hyb-0.4.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-1-hyb-0.5.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-1-hyb-0.6.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-2-hyb-0.02.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-2-hyb-0.04.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-2-hyb-0.06.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-2-hyb-0.08.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-2-hyb-0.1.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-2-hyb-0.2.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-2-hyb-0.3.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-2-hyb-0.4.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-2-hyb-0.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-3-hyb-0.2.fa,0.558139535,0.923076923,0.695652174
ibt-6-obt-3-hyb-0.3.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-0.5-hyb-0.7.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-0.5-hyb-0.8.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-0.5-hyb-0.9.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-1-hyb-0.3.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-1-hyb-0.4.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-1-hyb-0.5.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-1-hyb-0.6.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-2-hyb-0.02.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-2-hyb-0.04.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-2-hyb-0.06.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-2-hyb-0.08.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-2-hyb-0.1.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-2-hyb-0.2.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-2-hyb-0.3.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-2-hyb-0.4.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-2-hyb-0.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-3-hyb-0.2.fa,0.558139535,0.923076923,0.695652174
ibt-7-obt-3-hyb-0.3.fa,0.558139535,0.923076923,0.695652174
ibt-8-obt-1-hyb-0.04.fa,0.558139535,0.923076923,0.695652174
ibt-8-obt-1-hyb-0.06.fa,0.558139535,0.923076923,0.695652174
ibt-8-obt-1-hyb-0.08.fa,0.558139535,0.923076923,0.695652174
ibt-8-obt-1-hyb-0.1.fa,0.558139535,0.923076923,0.695652174
ibt-9-obt-1-hyb-0.04.fa,0.558139535,0.923076923,0.695652174
ibt-9-obt-1-hyb-0.06.fa,0.558139535,0.923076923,0.695652174
ibt-9-obt-1-hyb-0.08.fa,0.558139535,0.923076923,0.695652174
ibt-9-obt-1-hyb-0.1.fa,0.558139535,0.923076923,0.695652174
ibt-8-obt-1-hyb-0.8.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-1-hyb-0.9.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-10-hyb-0.02.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-10-hyb-0.04.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-10-hyb-0.06.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-10-hyb-0.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-2-hyb-0.6.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-3-hyb-0.4.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-8-hyb-0.08.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-8-hyb-0.1.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-9-hyb-0.04.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-9-hyb-0.06.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-9-hyb-0.08.fa,0.604651163,0.8125,0.693333333
ibt-8-obt-9-hyb-0.1.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-1-hyb-0.8.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-1-hyb-0.9.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-10-hyb-0.02.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-10-hyb-0.04.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-10-hyb-0.06.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-10-hyb-0.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-2-hyb-0.6.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-3-hyb-0.4.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-8-hyb-0.08.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-8-hyb-0.1.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-9-hyb-0.04.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-9-hyb-0.06.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-9-hyb-0.08.fa,0.604651163,0.8125,0.693333333
ibt-9-obt-9-hyb-0.1.fa,0.604651163,0.8125,0.693333333
ibt-10-obt-10-hyb-0.08.fa,0.627906977,0.771428571,0.692307692
ibt-10-obt-6-hyb-0.2.fa,0.627906977,0.771428571,0.692307692
ibt-6-obt-3-hyb-0.02.fa,0.558139535,0.888888889,0.685714286
ibt-6-obt-3-hyb-0.04.fa,0.558139535,0.888888889,0.685714286
ibt-6-obt-3-hyb-0.06.fa,0.558139535,0.888888889,0.685714286
ibt-6-obt-3-hyb-0.08.fa,0.558139535,0.888888889,0.685714286
ibt-6-obt-3-hyb-0.1.fa,0.558139535,0.888888889,0.685714286
ibt-6-obt-3-hyb-0.fa,0.558139535,0.888888889,0.685714286
ibt-6-obt-4-hyb-0.2.fa,0.558139535,0.888888889,0.685714286
ibt-7-obt-3-hyb-0.02.fa,0.558139535,0.888888889,0.685714286
ibt-7-obt-3-hyb-0.04.fa,0.558139535,0.888888889,0.685714286
ibt-7-obt-3-hyb-0.06.fa,0.558139535,0.888888889,0.685714286
ibt-7-obt-3-hyb-0.08.fa,0.558139535,0.888888889,0.685714286
ibt-7-obt-3-hyb-0.1.fa,0.558139535,0.888888889,0.685714286
ibt-7-obt-3-hyb-0.fa,0.558139535,0.888888889,0.685714286
ibt-7-obt-4-hyb-0.2.fa,0.558139535,0.888888889,0.685714286
ibt-10-obt-1-hyb-0.02.fa,0.534883721,0.92,0.676470588
ibt-10-obt-1-hyb-0.fa,0.534883721,0.92,0.676470588
ibt-5-obt-0.5-hyb-0.7.fa,0.534883721,0.92,0.676470588
ibt-5-obt-0.5-hyb-0.8.fa,0.534883721,0.92,0.676470588
ibt-5-obt-0.5-hyb-0.9.fa,0.534883721,0.92,0.676470588
ibt-5-obt-1-hyb-0.3.fa,0.534883721,0.92,0.676470588
