gamma_s,gamma_h,alpha,sensitivity,ppv,fmeasure
8,4,0.075,0.604651163,0.866666667,0.712328767
8,4,0.04,0.604651163,0.866666667,0.712328767
8,4,0.133,0.604651163,0.866666667,0.712328767
8,4,0.166,0.604651163,0.866666667,0.712328767
8,4,0.1,0.604651163,0.866666667,0.712328767
8,4,0.2,0.604651163,0.866666667,0.712328767
8,4,0.3,0.604651163,0.866666667,0.712328767
8,4,0.266,0.604651163,0.866666667,0.712328767
8,4,0.233,0.604651163,0.866666667,0.712328767
8,4,0.35,0.604651163,0.866666667,0.712328767
8,4,0.4,0.604651163,0.866666667,0.712328767
8,4,0.45,0.604651163,0.866666667,0.712328767
8,4,0.5,0.604651163,0.866666667,0.712328767
8,4,0.6,0.604651163,0.866666667,0.712328767
8,4,0.75,0.604651163,0.866666667,0.712328767
8,4,1,0.604651163,0.866666667,0.712328767
8,4,2,0.604651163,0.866666667,0.712328767
8,4,5,0.604651163,0.866666667,0.712328767
8,4.5,0.1,0.604651163,0.866666667,0.712328767
8,4.5,0.05,0.604651163,0.866666667,0.712328767
8,4.5,0.02,0.604651163,0.866666667,0.712328767
8,4.5,0.075,0.604651163,0.866666667,0.712328767
8,4.5,0.04,0.604651163,0.866666667,0.712328767
8,4.5,0.01,0.604651163,0.866666667,0.712328767
8,4.5,0.133,0.604651163,0.866666667,0.712328767
8,4.5,0.2,0.604651163,0.866666667,0.712328767
8,4.5,0.233,0.604651163,0.866666667,0.712328767
8,4.5,0.266,0.604651163,0.866666667,0.712328767
8,4.5,0.166,0.604651163,0.866666667,0.712328767
8,4.5,0.3,0.604651163,0.866666667,0.712328767
8,4.5,0.4,0.604651163,0.866666667,0.712328767
8,4.5,0.35,0.604651163,0.866666667,0.712328767
8,4.5,0.5,0.604651163,0.866666667,0.712328767
8,4.5,0.6,0.604651163,0.866666667,0.712328767
8,4.5,0.75,0.604651163,0.866666667,0.712328767
8,4.5,0.45,0.604651163,0.866666667,0.712328767
8,4.5,5,0.604651163,0.866666667,0.712328767
8,4.5,1,0.604651163,0.866666667,0.712328767
8,4.5,2,0.604651163,0.866666667,0.712328767
8,5,0.01,0.604651163,0.866666667,0.712328767
8,5,0.04,0.604651163,0.866666667,0.712328767
8,5,0.02,0.604651163,0.866666667,0.712328767
8,5,0.075,0.604651163,0.866666667,0.712328767
8,5,0.05,0.604651163,0.866666667,0.712328767
8,5,0.1,0.604651163,0.866666667,0.712328767
8,5,0.133,0.604651163,0.866666667,0.712328767
8,5,0.166,0.604651163,0.866666667,0.712328767
8,5,0.2,0.604651163,0.866666667,0.712328767
8,5,0.233,0.604651163,0.866666667,0.712328767
8,5,0.266,0.604651163,0.866666667,0.712328767
8,5,0.3,0.604651163,0.866666667,0.712328767
8,5,0.35,0.604651163,0.866666667,0.712328767
8,5,0.4,0.604651163,0.866666667,0.712328767
8,5,0.45,0.604651163,0.866666667,0.712328767
8,5,0.5,0.604651163,0.866666667,0.712328767
8,5,0.75,0.604651163,0.866666667,0.712328767
8,5,0.6,0.604651163,0.866666667,0.712328767
8,5,1,0.604651163,0.866666667,0.712328767
8,5,2,0.604651163,0.866666667,0.712328767
8,5,5,0.604651163,0.866666667,0.712328767
8,6,0.04,0.604651163,0.866666667,0.712328767
8,6,0.02,0.604651163,0.866666667,0.712328767
8,6,0.01,0.604651163,0.866666667,0.712328767
8,6,0.05,0.604651163,0.866666667,0.712328767
8,6,0.075,0.604651163,0.866666667,0.712328767
8,6,0.1,0.604651163,0.866666667,0.712328767
8,6,0.166,0.604651163,0.866666667,0.712328767
8,6,0.133,0.604651163,0.866666667,0.712328767
8,6,0.2,0.604651163,0.866666667,0.712328767
8,6,0.266,0.604651163,0.866666667,0.712328767
8,6,0.233,0.604651163,0.866666667,0.712328767
8,6,0.35,0.604651163,0.866666667,0.712328767
8,6,0.4,0.604651163,0.866666667,0.712328767
8,6,0.3,0.604651163,0.866666667,0.712328767
8,6,0.45,0.604651163,0.866666667,0.712328767
8,6,0.6,0.604651163,0.866666667,0.712328767
8,6,0.5,0.604651163,0.866666667,0.712328767
8,6,0.75,0.604651163,0.866666667,0.712328767
8,6,5,0.604651163,0.866666667,0.712328767
8,6,2,0.604651163,0.866666667,0.712328767
8,6,1,0.604651163,0.866666667,0.712328767
8,7,0.01,0.604651163,0.866666667,0.712328767
8,7,0.05,0.604651163,0.866666667,0.712328767
8,7,0.02,0.604651163,0.866666667,0.712328767
8,7,0.04,0.604651163,0.866666667,0.712328767
