gamma_s,gamma_h,sensitivity,ppv,fmeasure
0.9696969696969697,0.0,0.0,NaN,NaN
0.9696969696969697,0.9696969696969697,0.0,NaN,NaN
0.9696969696969697,0.9411764705882353,0.0,NaN,NaN
0.9696969696969697,0.8888888888888888,0.0,NaN,NaN
0.9696969696969697,0.8,0.0,NaN,NaN
0.9696969696969697,0.6666666666666666,0.0,NaN,NaN
0.9411764705882353,0.8,0.0,NaN,NaN
0.9411764705882353,0.0,0.0,NaN,NaN
0.9411764705882353,0.9696969696969697,0.0,NaN,NaN
0.9411764705882353,0.8888888888888888,0.0,NaN,NaN
0.9411764705882353,0.9411764705882353,0.0,NaN,NaN
0.9411764705882353,0.6666666666666666,0.0,NaN,NaN
0.8888888888888888,0.0,0.0,NaN,NaN
0.8888888888888888,0.8,0.0,NaN,NaN
0.8888888888888888,0.9696969696969697,0.0,NaN,NaN
0.8888888888888888,0.9411764705882353,0.0,NaN,NaN
0.8888888888888888,0.8888888888888888,0.0,NaN,NaN
0.8888888888888888,0.6666666666666666,0.0,NaN,NaN
0.8,0.8,0.0,NaN,NaN
0.8,0.0,0.0,NaN,NaN
0.8,0.9696969696969697,0.0,NaN,NaN
0.8,0.9411764705882353,0.0,NaN,NaN
0.8,0.8888888888888888,0.0,NaN,NaN
0.8,0.6666666666666666,0.0,NaN,NaN
0.6666666666666666,0.8,0.0,NaN,NaN
0.6666666666666666,0.0,0.0,NaN,NaN
0.6666666666666666,0.9696969696969697,0.0,NaN,NaN
0.6666666666666666,0.9411764705882353,0.0,NaN,NaN
0.6666666666666666,0.8888888888888888,0.0,NaN,NaN
0.6666666666666666,0.6666666666666666,0.0,NaN,NaN
0.0,0.0,0.0,NaN,NaN
0.0,0.8,0.0,NaN,NaN
0.0,0.9696969696969697,0.0,NaN,NaN
0.0,0.9411764705882353,0.0,NaN,NaN
0.0,0.8888888888888888,0.0,NaN,NaN
0.0,0.6666666666666666,0.0,NaN,NaN
